Name,RA,DEC,l,b,extinct,eff_B-V,t,type,v,e_v,dist_Hf,bt,e_bt,Bmagt,it,e_it,ut,vt,modbest,e_modbest,dist_Mpc,logd25,hl_names(pgc),appDiam_arcsec,appDiam_kpc,est_vt,est_Vmagt,Sn,Ngc,sigma_G,mu_g,vis_GCs,pc_vis_GCs
NGC6011,236.63706299999998,72.1691833,107.0866889,39.1128875,0.116,,3.1,Sb,7682.4,13.0,109.748570033482,14.404,0.327,-20.929,,,,,35.333,0.136,116.57355387398,1.249,"2MASXJ15463291+7210090,CGCG338-017,MCG+12-15-016,NGC6011,PGC056008,UGC10047,UZC154700+72190",106.45136885340997,60.162482156409986,13.69459877967461,-21.638401220325388,2.396187321258708,1083,3.2329,28.133,30,2.858
UGC11064,269.4209925,27.8346306,53.4476921,23.3167038,0.247,,5.9,Sc,7042.8,2.5,100.61142578125,14.404,0.327,-20.642,,,,,35.046,0.036,102.14104266635,1.25,"2MASXJ17574103+2750048,CGCG171-034,IRAS17557+2750,MCG+05-42-020,PGC061173,UGC11064,UZC175542+27510",106.69676460233538,52.83552122564973,13.69459877967461,-21.35140122032539,2.0302259859134892,704,3.2042,27.846,23,3.395
NGC3567,167.8278405,5.8363004,250.2194555,58.0578721,0.223,,-2.2,S0,6339.1,28.9,90.5585728236607,14.405,0.236,-20.434,13.278,0.128,16.127,,34.839,0.171,92.8538980579547,1.086,"2MASXJ11111869+0550107,CGCG039-051,KPG276A,MCG+01-29-011,NGC3567,PGC034004,SDSSJ111118.68+055010.5,UGC06230,UZC110842+06060",73.139375935492,32.92500500393474,13.695559288287019,-21.14344071171298,1.8180388981454598,521,3.1834,27.639,19,3.803
UGC06743,176.48163,21.0255404,231.6229571,73.868041,0.097,0.81,4.0,Sbc,6736.6,6.5,96.2371442522321,14.405,0.113,-20.584,13.18,0.066,15.627,13.755,34.989,0.158,99.4946394642973,1.076,"2MASXJ11455562+2101318,AGC006743,CGCG127-050,MCG+04-28-049,PGC036684,SDSSJ114555.57+210131.8,SDSSJ114555.58+210131.8,SDSSJ114555.58+210131.9,UGC06743,UZC114324+21190,[RGD2016]J114555.58+210131.9",71.4745204816425,34.476676344530354,13.755,-21.233999999999995,1.9051718712097454,593,3.1984000000000004,27.788999999999998,20,3.487
IC1575,10.888968,-4.1178339,117.9143382,-66.9127774,0.208,,1.0,Sa,5749.3,17.9,82.1328543526786,14.405,0.608,-20.18,,,,,34.585,0.191,82.60376013065,0.942,"2MASXJ00433334-0407045,6dFJ0043334-040704,ARP231,IC1575,IC1575A,IC1575B,MCG-01-03-002,MCG-01-03-003,PGC002601,PGC002602,VV642",52.49902651364616,21.024492731320688,13.695559288287019,-20.889440711712982,1.6150640508898277,366,3.1580000000000004,27.385,16,4.408
IC1607,14.7035745,0.5872337,126.8918336,-62.2277938,0.143,,5.0,Sc,5438.2,2.0,77.68857421875,14.406,0.215,-20.066,13.139,0.265,15.357,,34.472,0.202,78.415158460956,0.973,"2MASXJ00584882+0035137,AGC000611,CGCG384-051,HIPASSJ0058+00,HIPEQJ0058+00,IC1607,MCG+00-03-047,PGC003512,SDSSJ005848.85+003514.0,SDSSJ005848.85+003514.1,SDSSJ005848.86+003514.0,SDSSJ005848.86+003514.1,UGC00611,UZC005618+00200,[EKS2015]RF0071,[ISI96]0056+0019,[RGD2016]J005848.86+003514.0",56.38339863387826,21.43511084499461,13.69651979689943,-20.77548020310057,1.5429173537593215,315,3.1466000000000003,27.272000000000002,14,4.654
ESO463-008,309.3840885,-27.5767129,16.6590716,-34.2904985,0.219,,2.7,SBb,5972.1,24.3,85.3157156808036,14.407,0.203,-20.271,11.917,0.152,,,34.678,0.183,86.2184638455705,1.044,"2MASXJ20373216-2734365,6dFJ2037322-273436,ESO463-008,ESOLV4630080,IRAS20345-2744,MCG-05-48-024,PGC065090",66.39742703865998,27.754025949975084,13.697480305511839,-20.98051969448816,1.6810050889480408,414,3.1671000000000005,27.477999999999998,17,4.144
UGC01418,29.237458500000002,40.3414167,136.2262991,-20.8330265,0.259,,-1.9,S0,5408.0,8.7,77.2571428571429,14.408,0.326,-20.113,,,,,34.521,0.197,80.2047300985074,1.227,"2MASXJ01565699+4020291,2MIG0215,CGCG538-003,HFLLZOAG136.23-20.83,IRAS01539+4005,MCG+07-05-002,PGC007320,UGC01418,UZC015354+40060",101.19318152332448,39.34827436495531,13.698440814124249,-20.822559185875754,1.571350102294332,335,3.1513,27.321,15,4.544
IC1515,359.01629099999997,-0.9884692,93.6901345,-60.6773011,0.122,,2.6,Sb,6678.1,5.4,95.4014299665179,14.408,0.431,-20.528,12.304,0.408,15.655,14.4,34.936,0.163,97.0957374962736,1.116,"2MASXJ23560391-0059182,CGCG382-002,IC1515,IRAS23535-0115,KPG597A,MCG+00-01-004,PGC072922,PGC197276,SDSSJ235603.90-005918.6,SDSSJ235603.91-005918.7,UGC12848,UZC235336-01160,[EKS2015]RF0509",78.37025328791051,36.89146263670246,14.4,-20.536,1.4270301824103626,233,3.1928,27.736,8,3.55
NGC3017,147.26259599999997,-2.8217361,239.8616623,36.83587,0.197,,-4.9,E,6231.5,23.3,89.0214285714286,14.408,0.281,-20.359,12.045,0.079,,,34.767,0.176,89.8255030787708,1.01,"2MASXJ09490301-0249180,CGCG007-040,MCG+00-25-019,NGC3017,NPM1G-02.0240,PGC028220,SDSSJ094903.03-024918.4,UZC094630-02360",61.39757953684524,26.737781347858178,13.698440814124249,-21.068559185875756,1.751959441058375,468,3.1759000000000004,27.567000000000004,18,3.985
IC1504,355.331169,4.0175077,91.7327228,-54.5509925,0.261,,3.1,Sb,6273.0,3.0,89.6142857142857,14.41,0.326,-20.4,12.21,0.1,,,34.81,0.173,91.6221069561905,1.214,"2MASXJ23411948+0401028,2MFGC17763,AGC012734,CGCG407-041,IC1504,IRAS23387+0344,MCG+01-60-020,PGC072117,UGC12734,UZC233842+03450",98.20899128566852,43.624050147311,13.700361831349067,-21.109638168650935,1.7875489831035338,496,3.1799999999999997,27.610000000000003,19,3.912
NGC3007,146.940063,-6.4381389,243.1048729,34.3400908,0.252,,0.1,S0-a,6508.1,30.7,92.9728585379464,14.41,0.5,-20.443,13.816,0.252,,,34.853,0.169,93.4544806128579,1.207,"2MASXJ09474561-0626173,6dFJ0947456-062617,IRAS09452-0612,MCG-01-25-038,NGC3007,PGC028150,SS2b144.010",96.63873811069624,43.785048734478046,13.700361831349067,-21.152638168650935,1.8265247980900767,528,3.1843000000000004,27.653000000000002,20,3.851
UGC08451,201.724704,32.1931992,68.3935447,80.7862423,0.052,0.685,5.1,Sc,5277.5,2.6,75.3928571428571,14.41,0.059,-20.095,12.963,0.291,15.664,13.7,34.505,0.198,79.6159742036451,1.171,"2MASXJ13265392+3211355,AGC008451,CGCG161-053,LGG350:[G93]006,MCG+05-32-019,PGC047093,SDSSJ132653.93+321135.5,UGC08451,UZC132436+32280,[RC2]A1324+32",88.95108510875723,34.334120172618015,13.7,-20.805000000000003,1.5605216561740463,327,3.1494999999999997,27.305000000000003,15,4.6
NGC0487,20.479458,-16.3703889,157.7701049,-77.1316402,0.102,,1.2,SBa,5946.7,7.2,84.9528599330357,14.41,0.5,-20.222,12.579,0.073,,,34.632,0.187,84.4111843729735,1.039,"2MASXJ01215507-1622134,MCG-03-04-056,NGC0487,PGC004958",65.63738197632561,26.861218101776398,13.700361831349067,-20.93163816865093,1.644684905893655,387,3.1622000000000003,27.432,16,4.31
UGC04414,126.7748445,21.6452736,202.4981389,30.2347002,0.189,1.03,0.2,S0-a,7539.8,2.3,107.71142578125,14.412,0.257,-20.952,12.932,0.1,16.203,13.482,35.364,0.097,118.24960062136,0.998,"2MASXJ08270596+2138426,CGCG119-103,MCG+04-20-058,NPM1G+21.0181,PGC023700,SDSSJ082705.95+213843.0,SDSSJ082705.96+213842.9,SDSSJ082705.96+213843.0,UGC04414,UZC082412+21490",59.72432504109162,34.23934057396735,13.482,-21.881999999999998,2.777926556382454,1572,3.2352,28.163999999999998,44,2.829
UGC06173,166.83093,23.4837091,215.9400336,66.2323951,0.085,,6.0,Sc,6611.8,4.3,94.4542829241071,14.413,0.281,-20.536,13.408,0.109,15.558,,34.949,0.162,97.6787880481209,0.929,"2MASXJ11071937+2329008,AGC006173,CGCG125-028,IRAS11046+2345,MCG+04-26-030,PGC033675,SDSSJ110719.42+232901.4,UGC06173,UZC110436+23450",50.95082850217884,24.128258202508828,13.703243357186295,-21.245756642813703,1.9170734989346556,603,3.1936,27.749,21,3.537
NGC5536,214.0994505,39.5021982,73.3664155,68.4539288,0.047,,1.2,Sa,5842.8,3.9,83.4685686383929,14.414,0.28,-20.324,12.989,0.072,15.644,,34.738,0.178,88.6338863807312,0.917,"2MASXJ14162391+3930084,CGCG219-064,IRAS14143+3944,MCG+07-29-057,NGC5536,PGC050986,SDSSJ141623.85+393007.8,SDSSJ141623.86+393007.8,SDSSJ141623.86+393007.9,UGC09136,UZC141418+39440",49.562276974630734,21.297346743944686,13.704203865798705,-21.033796134201296,1.7230825162411065,446,3.1724000000000006,27.538,18,4.044
IC0984,212.5323435,18.3646405,11.2392266,69.8880587,0.138,,3.0,Sb,5102.2,2.8,72.88857421875,14.414,0.278,-20.024,12.829,0.29,15.908,,34.438,0.205,77.1969149967899,1.279,"2MASXJ14100775+1821520,2MFGC11491,AGC009062,CGCG103-099,IC0984,IRAS14077+1835,LGG376:[G93]004,MCG+03-36-070,PGC050580,SDSSJ141007.75+182152.8,SDSSJ141007.76+182152.7,SDSSJ141007.76+182152.8,UGC09062,UZC140742+18360",114.06469679539796,42.689950804300054,13.704203865798705,-20.7337961342013,1.5193276705360859,298,3.1424000000000003,27.238000000000003,14,4.716
ESO466-018,329.2594455,-28.6183746,20.2330586,-51.6437949,0.144,,-2.3,S0,5919.0,46.0,84.5571428571429,14.415,0.25,-20.232,12.455,0.072,,,34.647,0.187,84.9962708599115,1.083,"2MASXJ21570228-2837056,DUKST466-005,ESO466-018,ESOLV4660180,MCG-05-51-025,PGC067696",72.63588801302893,29.93130008341506,13.705164374411114,-20.941835625588887,1.6520830107924667,393,3.1632,27.447,16,4.28
NGC5074,199.60719,31.4690637,70.9619086,82.6905468,0.052,,3.2,SABb,5602.5,3.3,80.0357142857143,14.415,0.223,-20.217,14.498,0.087,15.982,14.025,34.632,0.187,84.4111843729735,0.912,"2MASXIJ1318257+312808,2MASXJ13182578+3128088,AGC230227,CGCG160-183,CGCG161-001,KUG1316+317,LCSB_S1857O,MCG+05-31-172,NGC5074,PGC046354,SDSSJ131825.71+312808.5,SDSSJ131825.72+312808.5,UZC131606+31440",48.99494228151555,20.050522901453004,14.025,-20.607,1.4565012792580774,254,3.1616999999999997,27.432,10,4.313
PGC006141,24.8936145,-12.0762131,162.1415687,-71.1849331,0.103,,3.2,SABb,5519.5,5.3,78.85,14.415,0.364,-20.057,12.66,0.077,,,34.472,0.202,78.415158460956,1.055,"2MASXIJ0139339-120438,2MASXJ01393447-1204341,2MIG0182,6dFJ0139345-120434,LCSB_L65O,MCG-02-05-032,PGC006141",68.10064894033889,25.889623435631876,13.705164374411114,-20.76683562558889,1.537903671992126,311,3.1456999999999997,27.272000000000002,14,4.638
PGC003042,13.002498,-16.4061684,123.669317,-79.2771329,0.105,,4.0,SABb,6271.5,8.2,89.5928571428571,14.415,0.354,-20.337,13.39,0.074,,,34.752,0.177,89.2071737391177,0.996,"2MASXJ00520058-1624218,6dFJ0052006-162422,HIPASSJ0052-16,IRAS00495-1640,MCG-03-03-006,PGC003042,[RC2]A0049-16",59.44991669356605,25.711386067723666,13.705164374411114,-21.04683562558889,1.7337816977263856,454,3.1737,27.552000000000003,18,4.033
IC1876,46.134603,-27.460406,221.3600966,-60.5174866,0.074,0.95,-1.8,S0,6546.0,12.1,93.5142857142857,14.415,0.079,-20.395,12.475,0.079,14.135,14.125,34.81,0.172,91.6221069561905,1.064,"2DFGRSS238Z044,2MASXJ03043228-2727380,6dFJ0304323-272738,ESO417-013,ESOLV4170130,IC1876,MCG-05-08-013,PGC011577",69.52664136930758,30.88346239955106,14.125,-20.685000000000002,1.4935751856439765,280,3.1795,27.610000000000003,10,3.876
NGC5991,236.319939,24.6304778,39.3244746,51.0103164,0.211,,-5.0,E,6795.0,22.0,97.0714285714286,14.416,0.319,-20.639,12.866,0.086,15.942,,35.055,0.154,102.565207039515,1.002,"2MASXJ15451680+2437494,CGCG136-067,MCG+04-37-028,NGC5991,NPM1G+24.0388,PGC055953,SDSSJ154516.78+243749.8,UZC154306+24470",60.276947416703706,29.972693338686522,13.706124883023524,-21.348875116976476,2.027388601078769,702,3.2039,27.855,23,3.368
NGC3967,178.793295,-7.843741,279.6532599,52.4664164,0.135,,-3.1,E-S0,5694.9,33.0,81.355712890625,14.417,0.383,-20.168,,,,,34.585,0.191,82.60376013065,1.108,"2MASXJ11551037-0750373,6dFJ1155104-075037,MCG-01-30-047,NGC3967,NPM1G-07.0347,PGC037398",76.93983495936132,30.81239992958031,13.707085391635934,-20.877914608364065,1.6072493584631502,360,3.1567999999999996,27.385,15,4.432
ESO420-008,62.709417,-29.9264861,228.8711996,-46.4544328,0.085,,4.0,SBbc,5630.2,28.4,80.4314313616071,14.417,0.19,-20.038,12.84,0.1,,,34.455,0.202,77.8037207105277,1.089,"2MASXIJ0410502-295535,2MASXIJ0410505-295527,2MASXJ04105026-2955354,6dFJ0410503-295535,AGC023247,ESO420-008,ESOLV4200080,LCSB_L226O,LCSB_L227O,MCG-05-10-014,PGC014607",73.64635386950442,27.779605593831302,13.707085391635934,-20.747914608364063,1.5271522308514704,304,3.1437999999999997,27.255,14,4.731
NGC6297,255.90235349999998,62.025605,91.6823932,36.2960088,0.102,,-2.1,S0,5008.6,1.9,71.5514299665179,14.418,0.262,-20.02,13.017,0.064,15.767,,34.438,0.204,77.1969149967899,0.806,"2MASXJ17033657+6201323,CGCG299-050,NGC6297,NGC6298,NPM1G+62.0208,PGC059525,SDSSJ170336.54+620132.2,SDSSJ170336.55+620132.2,SDSSJ170336.56+620132.2,UGC10690,UZC170300+62060",38.38409012895889,14.365662341717508,13.708045900248342,-20.72995409975166,1.5172275472078809,297,3.1420000000000003,27.238000000000003,14,4.724
NGC0068,4.5771255,30.0718056,114.4551382,-32.2540161,0.239,0.99,-3.1,E-S0,5736.1,16.1,81.944287109375,14.418,0.175,-20.229,,,,,34.647,0.186,84.9962708599115,1.11,"2MASXJ00181851+3004185,CGCG499-106,IRAS00157+2947,MCG+05-01-065,NGC0068,PGC001187,SRGB062.052,UGC00170,UZC001542+29480,VV166:",77.29497310158806,31.851184010143033,13.708045900248342,-20.938954099751655,1.6499829900633358,391,3.1628999999999996,27.447,16,4.229
NGC5438,210.950247,9.6103725,350.6124262,65.5391867,0.115,,-4.3,E,6943.1,18.8,99.1871442522321,14.418,0.183,-20.649,12.827,0.078,15.998,,35.067,0.153,103.133621605158,1.072,"2MASXJ14034803+0936380,CGCG074-075,MCG+02-36-029,NGC5438,NGC5446,NPM1G+09.0357,PGC050112,SDSSJ140348.00+093638.1,UZC140118+09510,[KG2002]J140348.09+093636.4",70.81923813910379,35.410004162625285,13.708045900248342,-21.358954099751656,2.038748494559286,712,3.2049000000000003,27.867,23,3.358
ESO413-018,25.0010835,-28.0341667,220.5451468,-79.2046582,0.084,,1.1,SBa,5931.6,7.7,84.7371442522321,14.418,0.247,-20.183,12.155,0.075,,,34.601,0.19,83.2147567295189,1.333,"2MASXJ01400026-2802030,ESO413-018,ESOLV4130180,IRAS01377-2817,MCG-05-05-006,PGC006165",129.16690408346236,52.11059802104294,13.708045900248342,-20.892954099751655,1.6174695927239782,368,3.1582999999999997,27.401,16,4.395
NGC7746,356.33337900000004,-1.684865,88.2427776,-60.0269978,0.126,,-2.0,S0,6855.3,31.1,97.9328543526786,14.42,0.273,-20.569,,,,,34.989,0.159,99.4946394642973,1.066,"2MASXJ23452001-0141056,6dFJ2345200-014106,CGCG381-040,MCG+00-60-043,NGC7746,PGC072319,SS2b312.011,UGC12768,UZC234248-01570",69.84756176462949,33.691891378721785,13.709966917473162,-21.279033082526837,1.9515048201200216,633,3.1969000000000003,27.788999999999998,21,3.47
UGC02005,37.990699500000005,1.2465113,167.4310432,-52.7147286,0.106,,-3.2,E-S0,6594.3,2.3,94.2042829241071,14.42,0.555,-20.461,12.158,0.849,16.204,,34.881,0.167,94.6673246209761,1.078,"2MASXJ02315776+0114477,CGCG388-043,LAMOSTJ023157.76+011447.4,MCG+00-07-035,NPM1G+01.0094,PGC009642,SDSSJ023157.76+011447.4,SDSSJ023157.77+011447.4,SDSSJ023157.77+011447.5,SRGB145.025,UGC02005,UZC022912+01020,[EKS2015]RF0346",71.80443187843463,32.955341244809034,13.709966917473162,-21.17103308252684,1.8437416609282309,542,3.1860999999999997,27.681,20,3.691
UGC01859,36.184966499999994,42.6229018,140.6711929,-17.0121371,0.282,,-2.5,E-S0,5917.0,17.0,84.5285714285714,14.421,0.365,-20.287,,,,,34.708,0.18,87.4178330114026,0.91,"2MASXJ02244441+4237225,CGCG538-064,CGCG539-010,HFLLZOAG140.67-17.01,LAMOSTJ022444.42+423723.0,MCG+07-06-009,NPM1G+42.0087,PGC009150,UGC01859,UZC022136+42240,[MO2001]J022444.4+423720.9,[S2014]68",48.769830969845955,20.669298910219016,13.71092742608557,-20.99707257391443,1.693798252135366,424,3.1687000000000003,27.508,17,4.048
UGC06854,178.1809785,1.7407854,271.4659139,60.9735589,0.077,,4.3,SBbc,6123.8,1.7,87.4828543526786,14.421,0.317,-20.346,13.846,0.206,15.521,,34.767,0.176,89.8255030787708,0.971,"2DFGRSN448Z225,2MASXJ11524345+0144269,AGC006854,CGCG012-112,GAMA288364,GAMAJ115243.44+014426.7,HIPASSJ1152+01,HIPEQJ1152+01,IRAS11501+0200,KIG0508,KPG307A,MCG+00-30-033,MRK0752,PGC037222,SDSSJ115243.43+014426.8,SDSSJ115243.44+014426.7,SDSSJ115243.44+014426.8,UGC06854,UZC115012+02010,VV105,[EKS2015]RS0574",56.12434044885312,24.44135997761344,13.71092742608557,-21.056072573914435,1.7414568980229888,460,3.1746,27.567000000000004,18,3.966
IC0552,145.319049,10.6470042,223.7150662,42.4314657,0.099,,-1.8,S0,5788.5,2.7,82.6928571428571,14.422,0.237,-20.194,12.751,0.069,15.803,,34.616,0.188,83.7915503148468,1.051,"2MASXJ09411656+1038489,CGCG063-038,IC0552,MCG+02-25-017,NIBLES0906,PGC027665,SDSSJ094116.56+103849.1,SDSSJ094116.56+103849.3,SDSSJ094116.57+103849.3,UGC05171,UZC093836+10520",67.47629843801558,27.411066616384755,13.711887934697982,-20.904112065302016,1.6251821210329354,373,3.1593999999999998,27.416,16,4.352
NGC2965,145.8297885,36.2477982,187.89947,49.3623891,0.053,,-2.2,S0,6696.3,1.8,95.66142578125,14.422,0.425,-20.554,12.59,0.136,15.671,14.7,34.976,0.159,98.9009237286629,1.114,"2MASXJ09431915+3614521,CGCG181-086,CGCG182-004,MCG+06-22-003,NGC2965,NRGb057.017,PGC027813,SDSSJ094319.15+361452.1,UGC05191,UZC094012+36280",78.01017468199743,37.404689774241376,14.7,-20.276,1.3522011380234744,174,3.1954000000000002,27.776,6,3.493
NGC0359,16.0707165,-0.7648801,130.1325244,-63.4569127,0.141,,-3.0,E-S0,5363.0,3.1,76.6142857142857,14.422,0.446,-20.016,12.605,0.343,15.882,,34.438,0.205,77.1969149967899,1.107,"2MASXJ01041697-0045532,CGCG384-066,MCG+00-03-066,NGC0359,NIBLES0152,PGC003817,PGC173343,SDSSJ010416.96-004553.6,SDSSJ010416.96-004553.7,SDSSJ010416.97-004553.7,UGC00662,UZC010148-01010,[EKS2015]RF0094,[RGD2016]J010416.97-004553.8",76.76287824945148,28.72934034921988,13.711887934697982,-20.72611206530202,1.515139868511369,295,3.1415999999999995,27.238000000000003,14,4.813
IC0908,205.3288965,-4.3441806,325.7643252,56.3004291,0.149,,5.0,SABc,6699.9,3.8,95.7128557477679,14.423,0.407,-20.54,13.62,0.081,,,34.963,0.16,98.3105781755443,0.953,"2DFGRSN139Z046,2MASXJ13411893-0420390,6dFJ1341189-042039,HIPASSJ1341-04,IC0908,MCG-01-35-009,PGC048443",53.84572767004491,25.664095311977402,13.71284844331039,-21.25015155668961,1.9215577801405743,607,3.194,27.763,21,3.565
IC0939,206.92968299999998,3.4114686,334.9191804,62.7342481,0.108,,-5.0,E,7045.4,2.9,100.648570033482,14.423,0.427,-20.67,12.663,0.107,15.788,,35.093,0.152,104.375772055067,1.009,"2MASXJ13474311+0324408,CGCG045-103,IC0939,MCG+01-35-036,NPM1G+03.0395,PGC048914,SDSSJ134743.13+032441.3,SDSSJ134743.13+032441.4,UZC134512+03390,[EKS2015]RS1218",61.25636902246078,30.99741017627535,13.71284844331039,-21.38015155668961,2.0629797375421504,735,3.207,27.893000000000004,23,3.248
NGC6094,241.641333,72.4943889,106.3196581,37.6811987,0.127,,-2.0,S0,7602.8,9.9,108.61142578125,14.423,0.302,-20.887,,,,,35.31,0.137,115.345398729271,1.267,"2MASXJ16063392+7229398,CGCG338-045,MCG+12-15-052,NGC6094,NPM1G+72.0141,PGC057167,UGC10228,UZC160712+72380",110.95611713868466,62.04774233540971,13.71284844331039,-21.59715155668961,2.338149529332213,1017,3.2287,28.110000000000003,29,2.92
NGC5052,198.89529000000002,29.6760743,59.9813008,84.1123122,0.046,,-0.2,S0-a,6596.9,1.8,94.2414271763393,14.424,0.315,-20.552,12.79,0.068,15.85,,34.976,0.16,98.9009237286629,1.138,"2MASXJ13153485+2940338,CGCG160-171,LAMOSTJ131534.86+294033.9,MCG+05-31-165,NGC5052,PGC046131,PGC1874202,SDSSJ131534.88+294033.8,SDSSJ131534.88+294033.9,SDSSJ131534.89+294033.9,UGC08330,UZC131312+29550,[RGD2016]J131534.88+294033.9,[WTK2001]J131534.83+294033.5",82.4425185007509,39.52993108012336,13.713808951922799,-21.2621910480772,1.9339403816508138,618,3.1952,27.776,21,3.492
NGC5478,212.0355045,-1.7023129,338.6308613,55.7601583,0.254,,3.7,Sbc,7481.1,3.7,106.872858537946,14.424,0.372,-20.792,12.989,0.248,15.889,13.644,35.216,0.143,110.458698218031,0.986,"2DFGRSN273Z115,2MASXJ14080854-0142081,6dFJ1408085-014208,CGCG018-055,GAMA460374,GAMAJ140808.50-014208.3,IRAS14055-0127,MCG+00-36-019,NGC5478,PGC050430,SDSSJ140808.50-014208.2,SDSSJ140808.50-014208.3,SDSSJ140808.51-014208.2,SDSSJ140808.51-014208.3,UGC09034,UM636,UZC140536-01280",58.096671375674944,31.11183521662812,13.644,-21.572000000000003,2.3036753833831654,979,3.2192,28.016000000000002,30,3.071
NGC4155,182.6903595,19.0408114,251.6750211,77.6444294,0.137,,-4.9,E,7463.6,2.4,106.622858537946,14.425,0.425,-20.791,12.533,0.094,15.667,,35.216,0.143,110.458698218031,1.092,"2MASXJ12104567+1902267,CGCG098-082,MCG+03-31-058,NGC4155,PGC038761,SDSSJ121045.68+190227.0,SDSSJ121045.69+190227.0,UGC07172,UZC120812+19190,[RGD2016]J121045.68+190227.0",74.15684600667063,39.71235388384762,13.71476946053521,-21.501230539464792,2.2103443066996533,880,3.2191,28.016000000000002,26,3.046
PGC071238,350.6470245,-13.0941406,62.5748764,-64.9341294,0.165,,3.0,Sb,7055.3,8.8,100.789997209821,14.425,0.354,-20.617,12.439,0.062,,,35.042,0.155,101.952989159259,1.136,"2MASXJ23223527-1305388,6dFJ2322353-130539,AGC630179,MCG-02-59-013,PGC071238",82.06372953575092,40.562589521861575,13.71476946053521,-21.327230539464793,2.003343516977793,680,3.2016999999999998,27.842000000000002,22,3.362
NGC2581,126.1289925,18.597063,205.5312917,28.5976829,0.246,,4.0,SABb,5905.1,2.6,84.3585728236607,14.426,0.294,-20.237,13.506,0.079,15.812,,34.663,0.184,85.6248137623958,0.981,"2MASXJ08243097+1835494,ADBSJ082430+1835,CGCG089-019,IRAS08216+1845,MCG+03-22-010,NGC2581,PGC023599,SDSSJ082430.93+183549.5,SDSSJ082430.94+183549.5,UGC04388,UZC082142+18460",57.431644277690665,23.841048386034608,13.715729969147619,-20.94727003085238,1.6560639727664466,396,3.1636999999999995,27.462999999999997,16,4.228
UGC06106,165.546627,45.8890222,164.7485437,61.3790053,0.069,,3.1,Sb,6543.8,10.5,93.4828543526786,14.426,0.274,-20.537,13.066,0.052,15.93,,34.963,0.161,98.3105781755443,1.173,"2MASXJ11021122+4553207,CGCG241-062,IRAS10593+4609,MCG+08-20-070,PGC033294,SDSSJ110211.19+455320.3,SDSSJ110211.19+455320.4,UGC06106,UZC105918+46090",89.36166466265493,42.591796570987384,13.715729969147619,-21.247270030852384,1.9186154972865097,605,3.1936999999999998,27.763,21,3.54
NGC7153,328.6474965,-29.0636682,19.4024422,-51.1777163,0.125,,3.2,Sb,7003.8,3.6,100.054282924107,14.427,0.328,-20.589,12.155,0.075,,,35.016,0.157,100.739494681502,1.282,"2MASXJ21543539-2903488,2MFGC16540,6dFJ2154354-290349,ESO466-016,ESOLV4660160,MCG-05-51-022,NGC7153,PGC067624",114.85535550126515,56.09517113742866,13.716690477760027,-21.299309522239973,1.9730278528137433,652,3.1989,27.816,22,3.471
PGC038075,180.8052045,1.9507619,276.2534143,62.2985123,0.095,,-1.1,S0-a,5757.0,14.0,82.2428571428571,14.427,0.388,-20.205,12.37,0.301,15.642,,34.632,0.187,84.4111843729735,1.01,"2MASXJ12031320+0157029,ARK344,CGCG013-049,GAMA230675,GAMAJ120313.23+015703.2,MCG+00-31-023,NFPJ120313.2+015704,PGC038075,UZC120042+02140,[EKS2015]RS0629,[KG2002]J120313.32+015700.9",61.39757953684524,25.12613582691658,13.716690477760027,-20.915309522239973,1.6330337425528114,379,3.1605,27.432,16,4.301
IC1228,250.527084,65.5854722,96.7264421,37.7309975,0.094,,2.5,Sb,7638.2,7.7,109.117145647321,14.427,0.323,-20.895,,,,,35.322,0.136,115.984437137635,1.122,"2MASXJ16420650+6535077,CGCG320-038,IC1228,IRAS16418+6540,MCG+11-20-026,PGC058804,UGC10524,UZC164148+65400",79.4604921116799,44.68126173734118,13.716690477760027,-21.605309522239978,2.349479549227226,1030,3.2295,28.122000000000003,29,2.844
NGC3569,168.033723,35.4520293,185.2939643,67.2897987,0.092,,-2.2,S0,7479.1,35.2,106.844287109375,14.427,0.272,-20.801,12.797,0.08,16.189,,35.228,0.142,111.070858372351,1.061,"2MASXJ11120804+3527072,CGCG185-018,MCG+06-25-020,NGC3569,PGC034075,SDSSJ111208.09+352707.5,UGC06238,UZC110918+35430",69.04802333666615,37.18140848383212,13.716690477760027,-21.511309522239976,2.2233083670839733,894,3.2200999999999995,28.028000000000002,27,3.066
UGC08663,205.413813,5.032913,333.5894876,64.8720719,0.125,,-3.0,E-S0,6992.5,2.7,99.8928571428571,14.427,0.334,-20.653,12.792,0.086,15.797,,35.08,0.153,103.752929069538,0.985,"2MASXJ13413932+0501584,CGCG045-073,MCG+01-35-030,PGC048468,SDSSJ134139.31+050158.3,SDSSJ134139.31+050158.4,UGC08663,UZC133906+05170",57.9630527393888,29.155874721953296,13.716690477760027,-21.363309522239973,2.043689612588878,717,3.2053000000000003,27.88,23,3.296
