Name,RA,DEC,l,b,extinct,eff_B-V,t,type,v,e_v,dist_Hf,bt,e_bt,Bmagt,it,e_it,ut,vt,modbest,e_modbest,dist_Mpc,logd25,hl_names(pgc),appDiam_arcsec,appDiam_kpc,est_vt,est_Vmagt,Sn,Ngc,sigma_G,mu_g,vis_GCs,pc_vis_GCs,SDSSobjID,SDSSnChild,SDSSra,SDSSdec,SDSSdistance,petroMag_g,petroR50_g,petroR90_g,deVRad_g,expRad_g,petroMag_r,petroR50_r,petroR90_r,deVRad_r,expRad_r,Re_SDSS_g_calc,Re_SDSS_r_calc,Re_SDSS_g_calc_kpc,Re_SDSS_r_calc_kpc,Re_BmagCalc_kpc,Re_BmagCalc_arcsec
PGC027131,143.31834899999998,23.1348842,206.6049968,45.2534798,0.174,,7.9,Sd,7673.6,2.6,109.622858537946,15.152,0.341,-20.1,14.219,0.098,15.977,,35.252,0.141,112.305177934512,0.862,"2MASXJ09331636+2308052,ADBSJ093314+2307,AGC190350,CGCG122-015,HIPASSJ0933+23,IRAS09304+2321,MCG+04-23-010,PGC027131,SDSSJ093316.39+230805.6,SDSSJ093316.40+230805.6,UZC093024+23210,VV553",43.666788272209445,23.77527174624461,14.413059221756887,-20.838940778243117,1.5816941012276402,342,3.1500000000000004,28.052000000000003,9,2.714,1237667253999304798,0,143.318318054083,23.1348929654909,0.00178660310413292,14.71093,10.40471,22.38728,29.1524,11.35123,14.34846,9.630852,21.32423,24.13156,10.45316,10.45981453143417,9.695954522291125,5.695058939299972,5.279159808357409,3.9080138037800056,7.17764293741409
PGC061074,268.5698745,29.042,54.4273199,24.4191173,0.252,,4.9,SABc,7460.0,23.0,106.571428571429,15.153,0.41,-20.111,,,,,35.264,0.141,112.927571246804,0.869,"2MASXJ17541677+2902312,CGCG171-021,MCG+05-42-012,PGC061074,UZC175218+29040",44.376316503494266,24.29549193328521,14.414019730369295,-20.849980269630706,1.5887971578036968,347,3.1511000000000005,28.064000000000004,9,2.759,,,,,,,,,,,,,,,,,,,,3.9231756576440633,7.165777303891625
ESO602-007,335.0761155,-22.0319546,32.9526805,-55.3934823,0.127,,5.0,SABc,7637.0,75.0,109.1,15.154,0.229,-20.062,13.6,0.081,,,35.216,0.145,110.458698218031,0.898,"2MASXJ22201822-2201541,ESO602-007,ESOLV6020070,MCG-04-52-035,PGC068595,PGC820218",47.44071767998951,25.40537617851196,14.414980238981707,-20.801019761018296,1.5581042325298995,325,3.1462000000000003,28.016,9,2.827,,,,,,,,,,,,,,,,,,,,3.856085915902414,7.200660285472894
PGC051043,214.3917165,1.8125169,345.7572981,57.3397283,0.169,,4.5,Sbc,7430.9,2.4,106.155712890625,15.154,0.318,-20.05,13.959,0.271,16.365,,35.204,0.144,109.849911946474,0.95,"2MASXJ14173402+0148448,AGC241462,CGCG018-109,GAMA319381,GAMAJ141734.00+014845.1,PGC051043,PGC1206615,SDSSJ141734.00+014845.1,SDSSJ141734.01+014845.1,UZC141500+02020",53.47505628802472,28.479045037074915,14.414980238981707,-20.78901976101829,1.5508986778376084,320,3.1450000000000005,28.004,9,2.86,1237651753488482351,0,214.391702740797,1.81253435651315,0.00133337243250371,15.01053,8.127854,17.78986,29.68142,11.58395,14.46173,7.550629,17.10459,23.82052,10.41799,8.177648795543202,7.612654933347624,4.355145080937677,4.054248050358168,3.839831422915989,7.210045182682452
PGC026934,142.383807,44.4242549,175.8926244,46.3590569,0.099,,4.4,Sbc,7633.4,3.7,109.048570033482,15.154,0.331,-20.121,13.675,0.054,16.106,,35.275,0.14,113.501161323698,0.914,"2MASXJ09293210+4425268,CGCG238-062,IRAS09262+4438,KUG0926+446,MCG+08-17-107,NPM1G+44.0139,PGC026934,SDSSJ092932.10+442527.2,SDSSJ092932.11+442527.2,SDSSJ092932.11+442527.3,UZC092618+44390",49.2210926597891,27.084823787396846,14.414980238981707,-20.860019761018293,1.5953496439952914,352,3.1521,28.075,9,2.711,1237657630053433424,0,142.383801654542,44.424240737927,0.000880055787404873,14.74168,7.450127,15.74112,16.50625,9.378057,14.03583,7.450116,16.28877,15.35002,9.367643,7.483924519929841,7.495338457081439,4.1181689781152215,4.12444970980495,3.9370102000732197,7.1547057267734795
UGC10062,237.799461,21.942581,35.831169,49.001846,0.235,,6.0,Sc,7788.9,3.4,111.269998604911,15.157,0.27,-20.188,13.755,0.279,16.298,,35.345,0.135,117.219602450329,0.985,"2MASXJ15511185+2156340,CGCG136-097,MCG+04-37-047,PGC056205,SDSSJ155111.84+215633.4,SDSSJ155111.84+215633.5,UGC10062,UZC154900+22060",57.9630527393888,32.94017889083756,14.417861764818936,-20.92713823518106,1.6414500877928049,385,3.1588000000000003,28.145,10,2.602,1237665101147275460,0,237.799348676241,21.942636500362,0.00708284541920315,14.93341,12.14649,27.27786,29.66678,15.17471,14.45504,11.38539,26.15533,29.67117,13.96816,12.239142240700568,11.490806504908313,6.955457240869511,6.530180933939385,4.030968526054135,7.093077485729201
ESO532-029,332.989458,-24.5071389,27.9608772,-54.1617662,0.149,,6.8,Scd,7480.5,31.4,106.864285714286,15.157,0.214,-20.011,13.58,0.077,,,35.168,0.147,108.043800794727,0.999,"2MASXJ22115747-2430254,6dFJ2211575-243025,DUKST532-009,ESO532-029,ESOLV5320290,MCG-04-52-021,PGC068263",59.8620038293532,31.356354286533453,14.417861764818936,-20.750138235181065,1.5283999720121528,304,3.1411,27.968,8,2.884,,,,,,,,,,,,,,,,,,,,3.787476024192017,7.230620696269447
PGC085759,356.8728855,-28.1331654,25.1734436,-75.81121,0.085,,-1.1,S0-a,7924.0,30.0,113.2,15.157,0.6,-20.118,15.64,0.093,,,35.275,0.14,113.501161323698,0.622,"DRCG54-057,ESOLV4710161,PGC085759",25.1276139070751,13.826937966918909,14.417861764818936,-20.85713823518106,1.593459887387894,350,3.1518,28.075,9,2.654,,,,,,,,,,,,,,,,,,,,3.1772526924157543,5.7740028292054415
IC1009,216.573381,12.3528915,3.9703226,63.31984,0.112,,0.0,S0-a,7767.6,3.5,110.965715680804,15.158,0.33,-20.164,13.659,0.079,16.351,,35.322,0.137,115.984437137635,0.94,"2MASXJ14261759+1221108,2MIG1982,CGCG075-030,IC1009,PGC051546,SDSSJ142617.59+122110.5,SDSSJ142617.60+122110.5,UZC142354+12340",52.25781539736483,29.38498196449129,14.418822273431344,-20.903177726568657,1.6245320335951874,373,3.1564000000000005,28.122000000000003,9,2.639,1237662636365250706,0,216.573317380743,12.352918188547,0.004058080928873,14.86551,8.337875,18.71553,17.83367,10.09441,14.10131,8.070565,18.6061,15.34785,9.641371,8.401210151052588,8.14758854948282,4.724066761907352,4.581453334015975,3.9970568054394335,7.108306444558704
PGC004998,20.627625,39.1992778,129.4794663,-23.2770539,0.259,,,,7884.0,30.0,112.628571428571,15.158,0.41,-20.175,,,,,35.333,0.136,116.57355387398,0.853,"2MASXJ01223063+3911574,CGCG521-009,PGC004998,UZC011942+38570",42.77118180759117,24.17273248830884,14.418822273431344,-20.914177726568653,1.6322350315291487,378,3.1575,28.133,9,2.601,1237666215691420318,0,20.627712285457,39.1993231713885,0.00488696623085997,14.99711,6.738447,16.69942,15.35531,7.556726,14.39279,6.139953,15.85233,12.37775,6.97436,6.858029727433841,6.295239203910595,3.875911559888325,3.5578426125938125,4.0125641179038345,7.099822474951343
PGC034040,167.9173725,39.3748759,176.0049303,65.9345061,0.097,,1.5,Sab,7554.6,2.3,107.922858537946,15.159,0.387,-20.105,13.585,0.125,16.247,,35.264,0.14,112.927571246804,0.912,"2MASXJ11114014+3922293,CGCG213-034,MCG+07-23-029,PGC034040,SDSSJ111140.15+392229.6,SDSSJ111140.16+392229.6,SDSSJ111140.17+392229.6,UZC110848+39390",48.99494228151555,26.82413320354349,14.419782782043754,-20.84421721795625,1.5850757619616616,344,3.1505,28.064000000000004,9,2.669,1237662225672372339,0,167.917319981402,39.3749003207682,0.00284258833825983,14.90429,6.482706,17.01732,15.46133,7.320015,14.10675,6.14699,16.85842,11.2194,7.394505,6.672126217069119,6.41072298517463,3.6529077097216778,3.5097926291510055,3.9148982779445722,7.150658465286798
PGC026610,140.8993965,53.6019003,163.306094,43.8248861,0.09,,2.7,SBb,7646.0,2.7,109.228571428571,15.16,0.274,-20.127,13.615,0.05,16.586,,35.287,0.139,114.129982258723,0.964,"2MASXJ09233582+5336070,2MIG1264,CGCG265-011,EGISJ092335.9+533607,EONJ140.899+53.602,MCG+09-16-011,PGC026610,SDSSJ092335.85+533606.8,SDSSJ092335.85+533606.9,SDSSJ092335.86+533606.9,UZC092000+53490",55.22697430519027,30.55803746469016,14.420743290656164,-20.86625670934384,1.599464994368418,355,3.1527000000000003,28.087,9,2.722,1237654381978910736,0,140.899398850511,53.6019238309171,0.001414333071385,14.93309,4.965867,14.95236,8.904913,5.798953,14.09073,4.560721,14.19862,7.438265,4.9807,5.461443383217592,5.184952619391196,3.021910825557627,2.868923716885737,3.945334331632491,7.130329557656422
UGC10435,247.839909,22.6970926,40.6209053,40.3248049,0.204,,3.1,Sb,7278.3,7.6,103.975711495536,15.16,0.311,-20.044,13.736,0.162,15.831,,35.204,0.144,109.849911946474,0.949,"2MASXIJ1631215+224149,2MASXJ16312152+2241487,2MIG2267,CGCG138-032,KIG0743,LCSB_L684O,MCG+04-39-012,PGC058424,SDSSJ163121.57+224149.4,SDSSJ163121.57+224149.5,UGC10435,UZC162912+22480",53.3520670714769,28.41354505109501,14.420743290656164,-20.78325670934384,1.5474822321966712,318,3.1444,28.004,9,2.837,1237662340553310291,0,247.839892543369,22.6970714686931,0.00156118928754985,14.72674,14.64101,29.75109,29.67768,18.94438,14.09936,13.82863,30.645,29.67174,16.30186,14.688681137284078,13.922793575973717,7.822705401015633,7.414819035559338,3.831729888484926,7.194832944731479
IC1840,40.9249785,-15.7054722,195.0157417,-61.5756114,0.097,,3.0,Sb,7738.0,31.0,110.542857142857,15.16,0.451,-20.044,13.005,0.134,,,35.204,0.144,109.849911946474,0.985,"2MASXJ02434199-1542196,6dFJ0243420-154220,IC1840,MCG-03-08-004,NGC1105,NPM1G-15.0144,PGC010333",57.9630527393888,30.869203401307484,14.420743290656164,-20.78325670934384,1.5474822321966712,318,3.1444,28.004,9,2.84,,,,,,,,,,,,,,,,,,,,3.831729888484926,7.194832944731479
UGC09246,216.6276585,5.976337,354.1241655,59.0428044,0.129,,3.2,Sb,7692.4,2.3,109.891427176339,15.162,0.312,-20.125,14.034,0.299,16.35,,35.287,0.139,114.129982258723,0.927,"2MASXJ14263060+0558347,AGC009246,CGCG047-041,PGC051557,SDSSJ142630.62+055834.9,SDSSJ142630.63+055834.8,SDSSJ142630.63+055834.9,UGC09246,UZC142400+06120",50.716730709617394,28.062441888391465,14.422664307880982,-20.864335692119017,1.5981937875903895,354,3.1525,28.087,9,2.664,1237655743478366230,0,216.62762571412,5.97635699282736,0.00229493092845583,15.20123,8.957321,21.2166,29.66324,13.03549,14.59742,8.528066,21.39373,29.6668,11.50272,9.065080797366459,8.696194679682005,5.015865564091458,4.811754512450046,3.942557667398569,7.1253113438893205
IC0583,149.771127,17.8214494,216.8589769,49.316854,0.145,,2.0,Sab,7911.7,2.9,113.024288504464,15.162,0.238,-20.16,13.769,0.063,16.592,,35.322,0.137,115.984437137635,0.949,"2MASXJ09590508+1749171,2MFGC07728,CGCG093-017,EGISJ095905.1+174917,EONJ149.771+17.821,IC0583,MCG+03-26-012,PGC028844,SDSSJ095905.07+174917.1,SDSSJ095905.07+174917.2,SDSSJ095905.08+174917.2,UGC05363,UZC095624+18040",53.3520670714769,30.000288315587227,14.422664307880982,-20.89933569211902,1.6218670412948768,371,3.156,28.122000000000003,9,2.662,1237667733957378121,0,149.771150121693,17.8214361987021,0.00154003892211919,14.93243,8.058207,21.61933,23.08698,11.57525,14.1327,7.499027,21.71066,17.40305,9.732591,8.343106750687937,8.020999159851154,4.6913947613882305,4.510271121308896,3.991432653836246,7.098304536897119
UGC05929,162.36830099999997,4.7993935,245.0242614,53.3571567,0.128,,4.0,SABb,7878.2,2.9,112.545717075893,15.162,0.33,-20.137,14.431,0.097,16.738,,35.299,0.138,114.762488604345,1.033,"2MASXJ10492840+0447579,AGC005929,CGCG038-023,PGC032396,SDSSJ104928.38+044757.7,SDSSJ104928.38+044757.8,UGC05929,UZC104654+05040",64.73680333378972,36.01850364761722,14.422664307880982,-20.876335692119017,1.6061880268779305,360,3.1537,28.099,9,2.669,1237654601568813148,0,162.368251723789,4.79938607836792,0.00297966794387202,15.28377,9.560921,21.56128,29.67434,12.04738,14.76935,9.209694,20.87746,29.67331,11.61436,9.636499791254534,9.285800591714601,5.36159162960086,5.166468303342142,3.959247013595085,7.116036739798191
PGC058587,249.061917,66.0338889,97.5114211,38.1532054,0.111,,,,7272.0,53.0,103.885714285714,15.163,0.41,-20.053,,,,,35.216,0.144,110.458698218031,0.835,"2MASXJ16361486+6602020,CGCG320-032,MCG+11-20-020,PGC058587,UZC163600+66070",41.03469883688575,21.97483535884106,14.423624816493392,-20.792375183506607,1.5529009894738692,322,3.1453,28.016,8,2.76,,,,,,,,,,,,,,,,,,,,3.843888611358171,7.177883654366376
PGC069048,337.8054465,-17.3280493,42.3815327,-56.2324458,0.17,,-5.0,E,7445.7,26.2,106.367145647321,15.165,0.448,-20.003,12.52,0.087,,,35.168,0.147,108.043800794727,0.898,"2MASXJ22311329-1719407,6dFJ2231133-171941,MCG-03-57-016,NPM1G-17.0483,PGC069048",47.44071767998951,24.849952491094808,14.42554583371821,-20.74245416628179,1.5241060080112447,301,3.1403,27.968,8,2.821,,,,,,,,,,,,,,,,,,,,3.023610991994572,5.772336003327624
PGC060227,261.0976365,72.1576956,103.2463755,32.3543471,0.165,,4.8,Sc,7780.0,20.0,111.142857142857,15.166,0.41,-20.19,,,,,35.356,0.134,117.814785960431,0.825,"2MASXJ17242348+7209274,CGCG339-040,MCG+12-16-037,PGC060227,SDSSJ172423.38+720928.0,UZC172512+72120",40.10063505411687,22.904747464563236,14.42650634233062,-20.929493657669383,1.6431410303614484,386,3.159,28.156,9,2.586,1237655748846813433,0,261.097490200769,72.1577863236378,0.00607160962155731,15.26749,8.900719,16.44111,29.66979,10.56139,14.71033,8.535235,16.46224,25.95017,10.17037,8.913614852286727,8.553078437683608,5.091293365117105,4.8853615758295,4.033807456281314,7.062214544525082
PGC050642,212.7920055,1.4746887,342.9685721,58.0089649,0.179,,3.0,SBb,7638.7,3.2,109.124288504464,15.166,0.239,-20.098,13.476,0.305,16.767,,35.264,0.14,112.927571246804,0.968,"2MASXJ14111004+0128287,2MFGC11508,CGCG018-069,EGISJ141110.1+012829,EONJ212.792+01.475,GAMA296677,GAMAJ141110.08+012828.9,NPM1G+01.0405,PGC050642,SDSSJ141110.08+012828.9,SDSSJ141110.08+012829.0,SDSSJ141110.09+012829.0,UZC140836+01420",55.73798320679617,30.515865850913343,14.42650634233062,-20.837493657669384,1.5807709001217063,341,3.1498,28.064000000000004,9,2.716,1237651752950956047,0,212.792039857544,1.47472973517086,0.003210725667228,15.01022,2.981716,9.672209,5.373039,3.204489,14.14151,2.909361,9.599192,5.148868,3.203069,3.594660164439851,3.622676142211885,1.9680325883103265,1.9833709943700084,3.905263405146449,7.133060131985522
PGC036440,175.869513,3.3886498,265.6184222,61.2360706,0.091,,3.0,Sb,7536.7,4.0,107.667145647321,15.166,0.318,-20.05,14.183,0.104,16.266,,35.216,0.143,110.458698218031,0.778,"2MASXJ11432870+0323190,AGC212321,CGCG040-033,KIG0497,PGC036440,SDSSJ114328.67+032319.1,SDSSJ114328.67+032319.2,SDSSJ114328.68+032319.2,UZC114054+03400",35.98746457533057,19.2719486541998,14.42650634233062,-20.789493657669382,1.551180882993208,320,3.1450000000000005,28.016,8,2.807,1237651755082252421,0,175.869497881199,3.38866917168001,0.00147341422129359,14.9553,9.127227,21.45425,27.18566,9.698351,14.47374,8.289043,19.71095,21.26464,8.591461,9.230062369305562,8.392177855128399,4.942868027948161,4.494165472046497,3.839831422915989,7.170307465369699
PGC044043,193.8543255,27.7980561,70.3491259,88.8919558,0.048,,-3.6,E,7366.5,3.2,105.235714285714,15.166,0.314,-20.038,13.479,0.057,16.551,14.286,35.204,0.144,109.849911946474,0.979,"2MASXJ12552504+2747529,CGCG160-015,MCG+05-31-007,PGC044043,SDSSJ125525.05+274752.9,UZC125300+28050,[RGD2016]J125525.05+274752.9",57.16776984141912,30.44566205248676,14.286,-20.918,1.6349370295214385,380,3.1438,28.004,10,2.819,1237667323797307493,0,193.854377493068,27.7980356026472,0.00302121829030321,14.69628,9.327734,25.98035,10.73811,8.685908,13.88638,8.607059,24.18596,9.529553,8.660866,9.786683216244754,9.065232931468683,5.212063556844453,4.827843014064971,3.0695679975433716,5.763722808642692
PGC051590,216.7426215,12.8991276,5.1701393,63.5131671,0.133,,0.0,S0-a,7625.0,10.4,108.928571428571,15.168,0.374,-20.108,13.538,0.071,16.538,,35.276,0.139,113.553413851838,0.995,"2MASXJ14265824+1253569,CGCG075-034,NPM1G+13.0373,PGC051590,SDSSJ142658.23+125356.6,SDSSJ142658.24+125356.7,UZC142436+13070",59.31318567941632,32.65321174375524,14.42842735955544,-20.847572640444564,1.5872389290335605,346,3.1508000000000003,28.076000000000004,9,2.675,1237662530067234879,0,216.742676297542,12.8990864678653,0.00404498957458244,14.70628,4.714512,13.58122,6.186804,4.891,13.91411,4.480472,13.22057,5.493926,4.953434,5.028189904250524,4.851348368396252,2.7681290045475166,2.6707738541000103,3.9190347824668286,7.1187618406633755
PGC062511,283.001505,55.724983,85.5125405,22.0588362,0.189,,,,7276.0,16.0,103.942857142857,15.169,0.41,-20.047,,,,,35.216,0.143,110.458698218031,0.817,"2MASXJ18520033+5543299,CGCG280-006,IRAS18510+5539,MCG+09-31-008,PGC062511,UZC185100+55400",39.36871597817432,21.082670920730774,14.429387868167847,-20.78661213183215,1.549467918966343,319,3.1447000000000003,28.016,9,2.844,,,,,,,,,,,,,,,,,,,,3.8357785167982237,7.162739272969579
PGC071406,351.42787500000003,22.9048056,98.3971231,-35.8495164,0.243,,4.8,Sc,7359.7,3.5,105.13857421875,15.169,0.418,-20.011,,,,,35.18,0.145,108.642577630186,0.895,"2MASXJ23254269+2254173,AGC330433,CGCG476-034,IRAS23232+2237,KUG2323+226,NPM1G+22.0700,PGC071406,UZC232312+22380",47.11413807660431,24.815656575118343,14.429387868167847,-20.75061213183215,1.528666431565625,305,3.1411,27.98,8,2.817,1237680299425202232,0,351.428009847657,22.9049337522491,0.0107083483094421,14.89531,4.995951,14.79815,10.12457,5.958301,14.3509,4.910752,14.6409,10.06059,5.833599,5.42429670217069,5.357864917256204,2.8570507626341897,2.8220602390374383,3.787476024192017,7.190769578288299
IC3758,191.498607,40.7748011,127.289376,76.307429,0.059,,-5.0,E,7210.8,1.7,103.01142578125,15.169,0.394,-20.011,13.771,0.071,16.543,,35.18,0.146,108.642577630186,0.76,"2MASXJ12455970+4046289,CGCG216-026,IC3758,NPM1G+41.0308,PGC043046,SDSSJ124559.66+404629.4,SDSSJ124559.67+404629.4,SDSSJ124559.67+404629.5,UZC124330+41030",34.52639624022942,18.18552194419648,14.429387868167847,-20.75061213183215,1.528666431565625,305,3.1411,27.98,8,2.757,1237662226217173002,0,191.49862127297,40.7748540043646,0.0032398327837039,14.79328,3.594277,12.69026,3.871857,3.678731,14.12262,3.637717,12.5113,3.937918,3.781825,5.525463592270226,5.051763909501981,2.910336738011706,2.6608326798411794,3.0340544137383993,5.760349646526326
ESO534-003,339.152583,-26.2593889,26.7867763,-59.9635256,0.092,0.94,9.2,SBm,7999.6,36.6,114.280001395089,15.17,0.246,-20.14,13.34,0.1,,,35.31,0.138,115.345398729271,0.81,"2DFGRSS120Z316,2MASXJ22363665-2615335,6dFJ2236367-261534,AGC035543,DUKST534-006,ESO534-003,ESOLV5340030,IRAS22338-2631,MCG-05-53-021,PGC069295",38.73925374207934,21.663368333718974,14.430348376780255,-20.879651623219743,1.6084195130233638,361,3.154,28.110000000000003,9,2.612,,,,,,,,,,,,,,,,,,,,3.9634303772519948,7.08755594735677
PGC045653,197.442792,-4.1763333,311.6762894,58.3838065,0.117,,8.1,SBd,7645.0,64.0,109.214285714286,15.17,0.5,-20.082,14.12,0.087,,,35.252,0.142,112.305177934512,1.063,"2DFGRSN134Z172,2MASXIJ1309462-041035,2MASXJ13094627-0410348,LCSB_S1839P,PGC045653",69.36673453152592,37.7681306295255,14.430348376780255,-20.821651623219743,1.5707838656743434,334,3.1482,28.052000000000003,9,2.745,,,,,,,,,,,,,,,,,,,,3.883329786507403,7.132307104139311
PGC033381,165.8188335,-16.759,268.937488,38.869479,0.226,,-1.0,S0-a,7990.6,4.6,114.151429966518,15.17,0.5,-20.14,13.535,0.075,,,35.31,0.137,115.345398729271,1.224,"2MASXJ11031651-1645324,6dFJ1103165-164532,IRAS11007-1629,MCG-03-28-032,PGC033381",100.49657256158623,56.198663045312,14.430348376780255,-20.879651623219743,1.6084195130233638,361,3.154,28.110000000000003,9,2.662,1237671142009274444,0,165.818813588442,-16.7589425909682,0.00362953045536503,15.57038,7.579246,20.24674,27.00819,11.63135,14.7195,7.054925,19.69516,22.31189,9.984415,7.837263974386148,7.409213054724402,4.382674414331667,4.143304167295985,3.2075227349969553,5.7358133416920944
UGC04804,137.15635799999998,-1.7532529,231.914694,29.1637067,0.129,,4.0,Sbc,8202.8,7.3,117.182854352679,15.171,0.269,-20.196,14.096,0.252,,,35.367,0.134,118.413199539969,0.897,"2MASXJ09083753-0145114,6dFJ0908375-014512,CGCG006-004,HIPASSJ0908-01,MCG+00-24-002,PGC025717,SDSSJ090837.51-014511.9,UGC04804,UZC090606-01330",47.33160705711326,27.172263985656112,14.431308885392667,-20.93569111460733,1.647614020844344,390,3.1596,28.167,9,2.562,1237654871602429959,0,137.156299507059,-1.75331701734757,0.00520627701128126,14.97223,10.8835,23.45531,25.60869,10.96506,14.61675,9.828665,21.25874,23.82132,9.508176,10.941938240462672,9.883089798942459,6.281579115322153,5.673712381807896,4.042336249005862,7.0413812787801335
PGC027349,144.154887,48.4744077,169.7892763,46.9499217,0.101,,4.6,Sc,7788.5,2.5,111.264285714286,15.172,0.5,-20.15,13.817,0.06,16.317,,35.322,0.136,115.984437137635,0.957,"2MASXJ09363719+4828275,MCG+08-18-013,PGC027349,SDSSJ093637.17+482827.9,SDSSJ093637.18+482827.8,SDSSJ093637.19+482827.9,UZC093318+48420",54.343956053892,30.558035317397696,14.432269394005075,-20.889730605994927,1.6152621197836652,366,3.155,28.122000000000003,9,2.562,1237657632188661804,0,144.154951762264,48.4744056332254,0.00257904914646353,14.76815,5.235022,14.3088,13.5222,6.878889,14.12949,5.027682,14.18254,10.00625,5.944753,5.453016861094041,5.3047094743009024,3.066274410762978,2.9828799968752326,3.977406872444674,7.0733612956301934
NGC3062,149.1490965,1.4285344,236.9147363,40.8809189,0.102,,2.7,Sb,8232.7,2.7,117.610002790179,15.173,0.265,-20.217,13.545,0.256,16.259,,35.39,0.133,119.674019493071,0.917,"2DFGRSN419Z059,2MASXJ09563578+0125425,AGC190751,CGCG008-002,NGC3062,NPM1G+01.0256,PGC028699,SDSSJ095635.78+012542.7,SDSSJ095635.78+012542.8,SDSSJ095635.79+012542.8,UZC095400+01400",49.562276974630734,28.755808793459597,14.433229902617486,-20.95677009738252,1.6630874990316895,401,3.1617,28.19,10,2.53,1237653664184729639,0,149.149108762781,1.42855082013126,0.00122949216063393,14.90535,3.910295,12.71688,6.714294,3.879508,14.18711,3.627662,12.3513,5.787603,3.725236,4.735460365850378,4.8821569311664925,2.747492672685348,2.832605355967569,4.072329281198638,7.01889184256129
